"","country_name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"145","Thailand","188.55","197.23","205.87","213.29","225.84","242.6","256.48","267.28","280.74","295.1","300.67","298.45","320.4","322.92","345.94","354.04","357.68","369.29","379.92","395.44","409.86"
"146","The Gambia","0.96","1","1.06","1.12","1.08","1.15","1.23","1.2","1.2","1.23","1.31","1.4","1.48","1.36","1.43","1.48","1.45","1.51","1.54","1.61","1.71"
"147","Togo","2.44","2.51","2.48","2.45","2.43","2.55","2.6","2.63","2.75","2.8","2.9","3.04","3.23","3.45","3.68","3.92","4.15","4.38","4.62","4.81","5.05"
"148","Tonga","0.3","0.31","0.32","0.33","0.34","0.35","0.35","0.35","0.35","0.33","0.34","0.35","0.36","0.37","0.37","0.36","0.37","0.39","0.4","0.41","0.41"
"149","Trinidad and Tobago","9.69","10.53","11.15","11.56","12.57","14.69","16.11","17.01","19.25","19.13","20.76","19.67","19.9","20.09","20.19","20.77","20.4","19.97","18.73","18.34","19.13"
"150","Tunisia","24.95","26.4","27.65","28.69","29.02","30.46","32.35","33.46","35.24","37.46","39.04","40.28","41.48","40.81","42.41","43.64","44.72","45.26","45.73","46.58","47.53"
"151","Turkey","479.23","464.1","495.51","466.56","495.21","524.25","575.44","627.56","669.9","702.06","705.83","669.86","725.96","803.83","842.07","914.54","960.02","1015.59","1047.79","1128.42","1162.97"
"152","Turkmenistan","7.26","8.42","8.92","9.3","9.25","9.44","9.87","11.27","12.48","13.81","16.02","17.47","19.04","21.8","24.39","26.91","29.69","31.73","33.86","36.04","37.9"
"153","Uganda","8.67","9.41","9.7","10.2","11.1","11.84","12.64","13.45","14.91","16.15","17.52","18.73","19.78","21.6","22.42","23.23","24.43","25.68","26.9","28","29.71"
"154","Ukraine","66.22","65.85","70.02","77.2","80.95","89.13","101.43","103.51","111.87","121.29","125.03","107.49","111","117.51","118.2","118.71","112.68","100.61","103.21","107.03","109.98"
"155","United Arab Emirates","164.86","169.41","187.99","190.49","195.49","212.17","232.58","243.9","268.14","277.58","286.17","271.65","275.7","294.21","306.38","321.52","335.65","351.12","361.11","361.55","366.65"
"156","United Kingdom","1679.57","1753.38","1830.91","1926.11","1968.47","2005.95","2111.74","2186.41","2261.57","2322.12","2308.43","2230.49","2285.32","2313.75","2361.12","2400.47","2470.59","2547.3","2585.34","2639.24","2668.3"
"157","United States","10438.08","11004.67","11457.18","11635.95","11815.44","12232.77","12786.84","13194.23","13652.94","13892.33","13933.97","13595.72","14045.32","14141.46","14539.94","14823.49","15198.29","15637.9","15931.12","16311.97","16695.77"
"158","Uruguay","30.21","29.22","28.87","27.88","25.76","26.08","27.46","29.56","30.54","32.41","34.85","35.99","39.15","40.89","42.69","44.51","46.2","46.58","47.15","48.55","49.36"
"159","Uzbekistan","17.67","18.46","19.12","19.99","20.66","21.77","23.6","25.58","27.39","30.28","33.2","36.7","39.73","42.45","45.98","49.87","53.59","57.96","61.9","64.62","69.21"
"160","Vanuatu","0.49","0.49","0.52","0.5","0.48","0.5","0.52","0.55","0.59","0.62","0.66","0.68","0.69","0.7","0.71","0.73","0.75","0.75","0.78","0.81","0.84"
"161","Venezuela","284.48","267.75","277.71","286.35","261.09","240.07","285.68","314.41","345.94","374.68","393.54","380.69","373.61","389.7","410.74","417.19","400.68","375.06","310.36","261.33","209.16"
"162","Vietnam","52.14","54.3","57.86","61.34","64.88","69.33","73.98","79.38","84.88","90.48","95.32","100.18","105.97","112.48","118.77","124.88","131.94","140.26","147.52","157.91","168.48"
"163","Yemen","17.57","18.2","19.3","20.08","20.89","21.59","22.47","23.7","24.44","25.17","26.02","26.96","29.22","25.5","26.13","27.19","27.26","22.98","19.91","18.68","18.13"
"164","Zambia","8.82","9.27","9.61","10.09","10.59","11.33","12.15","13.01","14.07","15.22","16.42","17.94","19.8","20.87","22.43","23.6","24.71","25.43","26.39","27.34","28.39"
"165","Zimbabwe","17.25","17.07","16.54","16.68","15.25","12.68","11.96","11.2","10.83","10.4","8.56","9.61","11.48","13.05","15.26","15.58","15.94","16.23","16.4","17.23","18.26"
