"","country_name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"140","Suriname","328.2","320.49","378.58","325.19","274.38","308.79","322.26","356.17","369.9","422.45","379.82","375.7","409.37","366.22","488.94","447.83","462.65","512.69","491.98","489.11","575.79"
"141","Sweden","3995.66","3973.88","3923.64","3068.98","3313.99","3525.31","3024.3","3096.46","3647.59","2996.32","2738.43","2786.34","3023.18","2999.8","2208.33","2436.25","2856.72","2275.64","2126.79","2283.72","2820.5"
"142","Switzerland","5493.55","5609.1","5170.3","4914.49","4662.16","4758.58","4181.55","4113.11","4455.07","3975.9","4255.21","4415.74","3906.75","4031.86","4024.93","4065.35","3591.74","3866.26","3762.06","3301.49","3656.77"
"143","Tajikistan","29.21","30.34","29.85","30.89","31.88","32.8","36.58","35.85","42.11","46.68","46.97","41.93","43.49","48.69","48.77","51.19","59.28","62.41","65.37","69.24","67.79"
"144","Tanzania","10.81","8.42","9.66","11.68","11.37","11.08","12.63","13.07","12.98","14.59","14.2","15.21","16.37","19.42","21.44","21.27","21.1","23.46","23.6","21.49","22.07"
"145","Thailand","173.37","179.15","188.11","187.74","206.64","211.79","244.55","251.85","259.67","285.34","281.24","279.49","305.55","308.62","334.21","357.28","355.56","359.54","395.2","406.65","454.68"
"146","The Gambia","9.12","31.22","30.43","29.68","28.96","35.3","34.41","33.52","32.62","38.08","37.03","35.99","34.97","33.99","33.03","32.12","31.25","35.48","34.56","38.48","37.51"
"147","Togo","28.14","27.4","26.67","23.96","23.32","24.59","25.77","23.29","22.67","23.76","26.44","30.59","31.37","30.58","29.82","29.1","29.85","33.35","33.98","35.92","36.12"
"148","Tonga","0","0","0","0","0","0","0","0","0","95.15","94.7","94.41","94.26","94.26","94.49","94.89","0","0","0","0","0"
"149","Trinidad and Tobago","818.96","829.72","964.13","1036.19","1046.83","966.43","849.02","966.65","1098.3","1917.96","1246.17","1315.45","1664.91","1472.98","1597.77","1531.99","1641.56","2249.83","2083.08","2004.59","1407.7"
"150","Tunisia","133.31","146.03","151.49","154.92","161.33","159.82","170.08","175.39","180.64","204.77","212.52","211.72","237.73","219.23","229.2","233.54","257.47","258.03","268.41","270.05","293.06"
"151","Turkey","409.8","374.34","385.75","349.76","388.1","386.68","409.99","437.94","495.8","535.96","563.62","568.03","618.32","715.78","744.4","785.69","839.84","917.59","938.31","968.84","956.4"
"152","Turkmenistan","360.15","426.84","437.83","453.41","468.78","507.27","538.41","578.45","642.95","721.77","778.15","712.4","776.39","887.85","938.37","1012.67","1101.74","1135.46","1158.57","1225.67","1360.44"
"153","Uganda","9.69","8.09","8.64","8.76","8.86","8.59","9.06","8.8","9.24","10.31","12.3","11.98","12.59","14.36","14.86","15.05","14.94","15.63","16.28","14.84","15.47"
"154","Ukraine","364.19","370.59","389.51","413.64","444.77","481.24","512.78","552.67","584.69","614.07","612.44","505.53","540.56","562.97","557.5","547.68","475.44","454.61","465.93","452.01","483.99"
"155","United Arab Emirates","3047.76","3054.3","3151.92","3066.48","2876.43","3106.99","3210.4","3212.37","3343.58","2641.94","2226.82","1562.92","1571.74","1713.78","1872.58","1977.51","2002.19","2259.05","2388.92","2522.06","2837.65"
"156","United Kingdom","4808.76","4678.09","4528.19","3961.39","4074.65","4637.21","3763.53","3735.09","3582.28","3552.32","3629.24","3129.08","2986.4","3114.07","2932.59","3146.07","3092.12","2864.47","3065.66","3031.42","3174.37"
"157","United States","4114.55","4015.11","4146.5","3919.77","4031","3831.94","3632.49","3865.52","3661.23","3748.49","3506.92","3336.38","3065.19","3478.14","3272.36","3258.23","3278.33","3343.86","3224.74","3191.21","3557.04"
"158","Uruguay","262.32","380.08","306.32","257.18","226.43","195.87","180.52","177.25","254.97","308.48","298.97","411.63","339.2","436.35","349.48","407.72","347.69","287.96","354.57","309.8","309.13"
"159","Uzbekistan","188.51","192.54","199.31","201.65","211.71","208.58","213.44","212.92","229.16","236.83","247.68","234.87","240.27","267.49","269.63","272.25","282.21","286.47","286.64","296.55","264.2"
"160","Vanuatu","0","0","0","0","0","0","0","0","0","43.4","0","41.34","40.39","39.48","38.61","37.78","36.98","0","35.48","34.77","34.58"
"161","Venezuela","532.52","480.6","484.96","525.46","466.73","454.91","459.78","526.05","547.54","643.08","699.68","675.31","705.59","705.95","764.35","730.51","700.74","670.96","574.72","490.73","470.35"
"162","Vietnam","26.21","37.84","41.35","44.67","51.03","54.33","64.65","70.96","75.62","85.37","92.48","99.68","112.24","119.05","119.64","128.38","139.03","152.19","175.43","182.19","199.71"
"163","Yemen","50.41","52.83","56.13","54","53.45","57.77","57.48","60.37","60.35","64.63","67.79","70.73","67.11","57.1","56.25","64.54","58.18","38","29.97","28.9","29.5"
"164","Zambia","28.69","24.91","27.32","31.52","27.76","27.86","26.99","29.59","28.61","31.7","31.4","33.34","34.38","36.72","40.24","38.21","38.19","38.77","38.69","35.71","35.6"
"165","Zimbabwe","56.05","58.12","56.85","65.59","54.43","42.6","39.05","42.81","39.27","40.51","33.04","35.02","43.04","53.77","58.11","57.1","58.22","57.85","54.01","51.65","56.18"
