"","country_name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"71","India",53323.1,57691.7,59004,61075.9,62503.9,66986.1,71871.7,77143.4,82963.6,88852.7,90353.7,97047.8,105021.6,109567.6,114555,121059.4,129586.1,139861.9,151423.1,162264.1,176480.7
"72","Indonesia",176030,174975.5,182502.5,187552.9,194655.5,202682,211775.6,222978.8,234222.9,248462.2,262663.8,273441.3,290002.2,307509,325750.9,343431.9,360042.3,377118.7,395977.6,416181.2,442909
"73","Iran",456969.7,449894.2,471211.5,467593,501678.1,544711.2,563447,577514.5,603883,654133.9,645780.4,643669.4,679890.8,693036.9,623521,613707.8,639323.8,622041.6,715518.1,740147.2,673301.6
"74","Iraq",327840.2,381320.8,371995.8,366711.1,323652.3,193062.9,311875.4,322779.6,364466.6,361185,379830,380249.2,393469.8,408119.7,451703.2,471609.8,459396.3,459167.9,527729.7,495951.3,521119.6
"75","Ireland",6301973.3,6761548.5,7191158.6,7403793.1,7648272.8,7716942.5,8004611.2,8239377.2,8443807.9,8675210.1,8247734.2,7810531.2,7832730.9,7775046.4,7723720.4,7753299.5,8232195.9,9802993.4,10045651.4,10649437,11288880
"76","Israel",4740224.6,4768934.8,4960598.1,4878226.9,4794055.6,4749422.5,4826167.5,4896428.6,5032916.3,5182229.5,5223380.9,5179354.8,5324979.4,5441577.3,5454465.5,5549078,5629510.5,5647129.6,5740947.2,5818862,5878349.4
"77","Italy",6012626.9,6085139.1,6257260.3,6337164.5,6327267.2,6305928.4,6340581.2,6341578.8,6393794.7,6431896.1,6345637,6044498.7,6100984.4,6115964.4,5958293.3,5864947.9,5863512.6,5902681,5969020.1,6058186.7,6106323.6
"78","Jamaica",471863.4,471573.6,470740.9,473300.3,480556.5,498228.6,502971.2,505424.6,520420.1,527188.7,520358.7,492192.4,482494.6,491523.8,487199.9,489786.2,493724.6,499105.8,507244.7,513090.7,519107.4
"79","Japan",6811260.2,6787289,6927835,6940543.6,6938446,7015781,7133469.6,7224589.4,7303922.6,7397455.8,7330806.7,7011010.5,7246604.1,7244462.9,7338159.6,7463614.1,7496356.5,7581382.8,7632412.1,7768201.8,7823642.8
"80","Jordan",264011,268620.3,275801.8,286265.9,297755.5,302536,321578.8,320322.1,319292.5,333688.5,344989.5,349015.3,338514.3,333426.5,320491.9,305351.9,299064.1,290881.7,282438.2,275581,266478.6
"81","Kazakhstan",367417.4,383034.2,431430.5,504533.4,565686,629190.7,700238,778108.6,871964.9,955630.9,980711.2,980302.1,1050213.1,1124591.3,1169638.4,1233273.9,1273051.7,1268694.3,1263414.7,1304966.8,1346309.4
"82","Kenya",62547,62185.2,60595.4,61290.6,59636.3,59687.6,61273.4,63487.8,66202.2,69338.5,67282.7,67754.2,72339.5,75326,77081,80089.7,82773.9,85972.5,89502.1,92134.7,97140.7
"83","Kiribati",133958.7,128555.2,135104.5,129654.3,132394.3,132345.4,126603.9,130833,127496.4,127409,121261.5,119646.2,115814.8,115795.7,120261.1,124329,121367.4,134555.9,140611.4,138896.4,143814.1
"84","Kuwait",6487597.7,6271022.4,6363174.4,6209802.4,6213497.5,6978181.1,7379133.5,7688995.6,7789107.6,7785797.4,7635438.8,6925963.7,6506559.2,6713604.4,6785663.4,6518016.4,6244999.6,6060370.6,6000908.3,5595203.8,5637955.9
"85","Lao PDR",28079.1,45312.7,47115.9,49021.6,51156.5,53533,56299.7,59841.5,64734.2,69163,74144.9,79407.4,86099.7,92898.4,100275.1,108281.6,116416.8,124696.3,133195.6,142063,150414.8
"86","Latvia",642766.8,676133.4,733801.5,802881.7,886508.2,993038.9,1110931.8,1276100.4,1484914.2,1693418.7,1652587.6,1426017.2,1346093.7,1474091.8,1543589.7,1588793.7,1628491.8,1685236,1723170.1,1789844.7,1865121.8
"87","Lebanon",429706.5,414668.4,409545.9,417789.5,424173.8,428553.8,448828.5,450720.7,446172,483270.2,524791.6,577564.4,621510.7,607709,570280.4,529882.9,521205.5,517586.8,518800.7,511768.8,942718.2
"88","Lesotho",56393,56562.5,59191.8,61832.2,62564.3,66297.9,67998.9,71237,75272.6,80035.7,86864,89319.1,96324.9,103979.4,111245,113916.5,117517.2,121030.6,125247.8,121184.6,113773.7
"89","Liberia",NA,NA,39808,39768,41452.5,27056.4,27033.9,27341.5,28207.4,29556.4,30816.1,31645.3,31622.2,33050.9,35915.4,38818.7,38198.5,37263.5,35624.9,35695.5,36450.5
"90","Libya",NA,1087955.2,1105795.7,1053096.7,1012147.2,1139411,1167237.2,1299762.3,1365352.7,1433099.6,1444045.9,1398853.9,1468765.8,451595.4,1150130.3,944466.2,667349.7,587204.4,558414.8,730229.6,832690.8
"91","Lithuania",692831,690064.8,729827.1,797371.3,874881,1001887.4,1098856.7,1222442.8,1356250.1,1567300.8,1646207.5,1380916.9,1428234.2,1557396.6,1549982.8,1612405.7,1676414.6,1722419.9,1776566.2,1856238.1,1923517.5
"92","Luxembourg",11960125,12636857.2,13331773.4,13474949.3,13763569.5,13820114.9,14063731.5,14252037,14652675.4,15429444,15068272.4,14329017.4,14667016,14727443.2,14417881.2,14562117.4,14782456,15003904.7,15255906.9,15178633.2,15257519.9
"93","Madagascar",30089.7,30678.2,31299.3,32385.4,26547.5,28653.4,29419.5,29990.5,30716.5,31891.7,33275.8,30594,29769.5,29290.3,29297.9,29055,29168.8,29237.1,29602,29960,31699.2
"94","Malawi",24064.1,24240.7,23990.6,21904.8,21695.1,22528.7,23301.6,23499.2,24100.9,26114.6,27664.8,29533.6,31023,31853.2,31583.7,32524.5,33695.2,33741.9,33679.7,34232.5,33858.6
"95","Malaysia",661892,687544.6,739171.4,724494.6,752330.8,786566.6,833407.4,869838.9,911414.8,964259.9,1004105,970165,1040991.4,1090592.1,1144726.6,1191722,1259887.5,1317821.1,1368552.6,1443216.8,1507975.4
"96","Mali",36442.6,37524.6,36080.6,41179,40994.1,43618.9,42541.5,43903.1,44334.2,44138.9,44594.8,45002.5,45819.7,45860.6,43797.5,43099.9,44749.6,45934.3,47074.8,48013.6,48310.7
"97","Malta",3264220.5,3177405.9,3529519.2,3409159.8,3596206.7,3652299.8,3648879.8,3742752.1,3782067.4,3886841.6,3974934.7,3881311.6,3975595.1,4001880.5,4076375.1,4211722,4487871.9,4857116.1,5062126.5,5319696.9,5570261.5
"98","Mauritania",74606.3,79380.5,76822.2,76492.2,74917.1,78010.1,81006.7,87182.8,104129.5,104495.6,102751.5,98515.2,101180.4,103876.2,108036.1,112793.4,117134.3,114631.3,114126.1,115327.8,119367.7
"99","Mauritius",519009.2,529747.5,576353.5,593909.1,600350,638536.5,667554.3,678159.1,714754.7,761251.5,808147.6,838334,880798.5,922459.6,959923.3,997782.8,1042245,1086775.8,1137313.9,1190088,1239000.1
"100","Mexico",973474,988817.5,1030477,1008528.9,991440.1,992205.3,1022245.8,1033805.6,1072557.6,1084723,1082532.1,998863.5,1044697.7,1074620.5,1105253.2,1106895,1127773.2,1155664.4,1179194.8,1192356,1254997.7
"101","Moldova",74029.6,71792.3,74419.9,80790.8,89392.2,97576.7,107441.5,118427.5,126565.1,132384.5,146134.6,136801.8,149736.5,161435.8,161355,180155.5,192231,192761.2,204392.4,217396.9,227247.2
"102","Mongolia",123942.4,126991.8,127127.7,129965.9,135526.1,144894.3,161062.4,172328.6,186797.5,205968.6,223415.7,215213.2,226456.6,267774.3,300396.1,334452.2,357320.5,358669.4,355258.5,369804,390660.6
"103","Morocco",163629.2,163143.6,164358,176245,180248,190506.9,198724.6,203731,219308,225506.2,238364.6,247215.1,255214.1,267917,274190.9,285699.5,291460.9,303971.4,304554.9,316828.2,325637.3
"104","Mozambique",15612.6,17365.7,17129.3,19064,20558.5,21557.9,22819.9,23770.4,25579,26899.1,28101.8,29009.5,29998.2,31337.8,32679.2,33975.4,35475.9,36765.9,36868.5,36955.4,40608.8
"105","Namibia",366468.1,371705.8,378491.4,375956.1,390262.9,403257.9,456021.2,462811.7,494916.9,519095.2,527360.9,520837.4,549636,573409.2,597624.2,626544.6,662262.5,697969.4,694633.2,675185,665649
"106","Nepal",26674.5,27431.7,28820,29822.8,29252.3,30043.9,31161.1,31899.4,32640.5,33438.8,35350.3,36734.3,38317.6,39336.7,41042.3,42501,44969.8,46163.7,45893.4,49809,53323.1
"107","Netherlands",7143645.2,7393616.1,7603656.6,7708198,7687419.8,7666327.8,7760004.4,7861882.9,8055354,8274263,8393419.3,8121037.3,8181113.4,8255142.4,8161258.6,8128076.1,8195073.9,8297793.6,8419017.6,8591764.9,8739087.7
"108","New Zealand",5067185.8,5253510.8,5338037.4,5441506.3,5589422.1,5729526.6,5845347.4,5930545.1,5998538.9,6083137,5982196.4,5927307.1,5961110.8,6037638,6113840.7,6210393.1,6365727.5,6518274.2,6677043.8,6812790.4,6933194.4
"109","Nicaragua",94900.1,100732.3,103519.8,105087.5,104016.9,105190.9,109917.9,113545.1,117086.5,121993.5,124696.4,117584.3,121579.3,128506.6,136163.8,141756.8,147366.9,153243,158945.4,165107.7,156702.5
"110","Niger",21449.7,20393.9,19184.3,19937.1,19752,20093.9,19226.8,19375.6,19808.9,19645.3,20945.8,19830.3,20859.6,20479.8,22383.3,22747,23719,23851.1,24145,24432.2,24904.6
"111","Nigeria",110562.1,107224.6,109529.7,113040.7,129206.7,135506.5,145132.3,150634.4,155678.3,161900.4,168721.9,178357.6,188484.9,193250.2,195728.8,203867.5,211522.1,210455.9,199006.9,193791.3,194863.8
"112","Norway",11578397.1,11709384.3,11952055,12095038.7,12181626.8,12214813.1,12538123.2,12728464.8,12887765.3,13096425.1,13033942.4,12732184.5,12676315.2,12647794,12791558.8,12771362.1,12852250.1,12939928.9,12943873.4,13082584.5,13127262.6
"113","Oman",2312238.7,2293041.5,2436987.9,2522019.2,2419301.6,2305522.2,2360750.4,2448451.9,2540467.5,2549871.4,2647965.9,2717138.1,2698944.9,2444715.4,2373355.8,2330776.5,2322825.7,2333682.8,2317190.7,2265289.5,2300134.1
"114","Pakistan",57683.3,58330.2,59414,58944.2,59345.6,60887,64275,68121.3,71008,72878.6,72145.3,72392.5,71633.6,71854.1,72728.3,74419.9,76447.7,78600.8,81565.1,84692.5,88131.2
"115","Panama",580212.5,593909.1,599545.8,590172.9,592529.5,608855,649712.9,690849.4,746632.3,836647,916239.9,910108.1,953757.2,1062253,1163672.1,1235073.4,1284326.7,1346395.5,1400272,1169356.7,1162004.2
"116","Papua New Guinea",156170.1,153673.4,143437.9,137814.1,132374.7,130745.2,130014.5,134830.2,138384.6,145975.8,140216.9,146313.4,158452.1,154925.9,157928.8,159529.6,179477.1,193364.6,196135.4,197815.7,186952.6
"117","Paraguay",391421.1,375107.7,355673,343683.7,335626.6,345241.6,354360.5,355868.8,368795.7,384982.2,406152.6,396669.4,441046.1,453921.4,441332.6,475862.1,493201.6,501031.8,516630.7,536967.8,569395.9
"118","Peru",307722.5,308442.1,313769.3,311605.1,327499.4,339279.8,354797.9,376653.6,405363.9,440914.8,482652.2,481561.8,521033.7,549648.4,576416,599759.5,600061,608829.9,625469,631141.7,650362.4
