,Country,PAF1998,PAF1999,PAF2000,PAF2001,PAF2002,PAF2003,PAF2004,PAF2005,PAF2006,PAF2007,PAF2008,PAF2009,PAF2010,PAF2011,PAF2012,PAF2013,PAF2014,PAF2015,PAF2016,NA,NA
82,Guernsey (UK),0.197354528,0.19431394,0.190471408,0.173161217,0.176535477,0.197354528,0.173161217,0.168660752,0.174871581,0.174022394,0.172287652,0.16479733,0.160657772,0.167718451,0.156190272,0.16479733,0.159574006,0.150035315,0.16479733,0.155014466,0.160657772
83,Guinea-Bissau,0.308016591,0.290796141,0.297738167,0.279735537,0.288168005,0.286731137,0.292671439,0.285636691,0.280129455,0.300544019,0.300236893,0.2809116,0.286549743,0.289053427,0.296137382,0.270544315,0.27610127,0.298212439,0.289229371,0.298684017,0.292839824
84,Guinea,0.303258364,0.291140295,0.295325239,0.275062034,0.280129455,0.277938817,0.29678141,0.286003136,0.276923123,0.297261168,0.295488306,0.281686284,0.288523321,0.288523321,0.290277195,0.271205496,0.278341548,0.29946408,0.293007866,0.293007866,0.289404939
85,Guyana,0.242059617,0.231464285,0.234345267,0.197354528,0.187087822,0.19675736,0.183517348,0.191127588,0.200830572,0.228466791,0.19675736,0.187087822,0.193688824,0.18203137,0.205733144,0.190471408,0.182778704,0.199691616,0.196154829,0.188462436,0.187087822
86,Haiti,0.174022394,0.169588312,0.183517348,0.168660752,0.160657772,0.172287652,0.147356004,0.167718451,0.167718451,0.181275111,0.17140128,0.167718451,0.160657772,0.152583195,0.174022394,0.17140128,0.174022394,0.178950252,0.16479733,0.158468872,0.168660752
87,Honduras,0.260910347,0.203597359,0.213204135,0.196154829,0.193057762,0.203052883,0.16479733,0.196154829,0.178950252,0.191777279,0.191127588,0.203597359,0.183517348,0.21128849,0.20195077,0.21552794,0.204673529,0.214607533,0.205205371,0.182778704,0.192420624
88,Hong Kong (CHN),0.254128586,0.245488428,0.258371024,0.259904447,0.256543255,0.263853226,0.268753951,0.274009212,0.270544315,0.273796984,0.272942421,0.27753407,0.261656423,0.275687182,0.259650948,0.261656423,0.261408515,0.243010163,0.242377789,0.235745056,0.233277928
89,Hungary,0.256543255,0.25135461,0.24518301,0.234345267,0.243948977,0.238133471,0.223728081,0.235745056,0.236090948,0.217333816,0.21552794,0.227310543,0.235745056,0.233991183,0.221658945,0.219095207,0.213204135,0.222077523,0.209319167,0.207804893,0.21225282
90,Iceland,0.020994391,0.020994391,0.015936609,0.01107307,0.02713065,0.023948285,0.02713065,0.01107307,0.008797009,0.006694533,0.015936609,0.020994391,0.01107307,0.015936609,0.013688853,0.018507847,0.020994391,0.013688853,0.01107307,0.030314679,0.020994391
91,India,0.296137382,0.29678141,0.303109862,0.305743329,0.309268734,0.307876304,0.309406716,0.301154892,0.301306913,0.307735782,0.31448911,0.31866737,0.315521139,0.325432344,0.332753196,0.327014791,0.324859989,0.318295938,0.329769619,0.323002165,0.329661114
92,Indonesia,0.278941912,0.278742285,0.274220881,0.272078662,0.265990669,0.252476136,0.261408515,0.257592917,0.267614221,0.257592917,0.258885502,0.254400609,0.266690541,0.262884406,0.264093588,0.258885502,0.266457935,0.272078662,0.266457935,0.259396628,0.257069847
93,Iran,0.255211019,0.258371024,0.252753999,0.247295771,0.247592895,0.254128586,0.243324389,0.244568488,0.246698048,0.249929435,0.265284572,0.267843475,0.259650948,0.265756001,0.262149912,0.257853146,0.253855607,0.257853146,0.254400609,0.25107167,0.257069847
94,Iraq,0.223318946,0.23469768,0.249641216,0.235397557,0.239134302,0.242694633,0.235745056,0.246997492,0.24639743,0.252476136,0.26920532,0.26943005,0.265284572,0.260910347,0.260910347,0.251917403,0.240122029,0.254400609,0.24579263,0.248770032,0.249061523
95,Ireland,0.172287652,0.162764964,0.162764964,0.150035315,0.153812591,0.187087822,0.129096122,0.150035315,0.148713139,0.152583195,0.14304918,0.145961498,0.134869078,0.138319286,0.133034651,0.133034651,0.136627939,0.124687542,0.122234866,0.116325129,0.124687542
96,Isla San Ambrosio (CHL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Israel,0.224941865,0.219528883,0.227697984,0.229980741,0.232195064,0.235745056,0.233635409,0.227310543,0.234345267,0.232557774,0.233277928,0.232918723,0.236435252,0.237458782,0.231830574,0.240122029,0.236777981,0.240448423,0.223728081,0.228848204,0.236090948
98,Italy,0.25135461,0.253306757,0.247295771,0.226135787,0.23469768,0.233991183,0.228083392,0.225342011,0.224134927,0.218219922,0.219528883,0.227697984,0.217333816,0.224134927,0.21552794,0.215983715,0.21552794,0.216436593,0.210310745,0.201392972,0.213675031
99,Cote d'Ivoire,0.321700962,0.301002593,0.321102855,0.286003136,0.303258364,0.290623522,0.332333283,0.311449716,0.294505045,0.312917016,0.316032465,0.295975589,0.294669736,0.308853425,0.305887229,0.284713325,0.282834646,0.319527766,0.315264312,0.304874691,0.303849743
100,Jamaica,0.160657772,0.168660752,0.176535477,0.169588312,0.17140128,0.185683356,0.168660752,0.18203137,0.184247528,0.190471408,0.183517348,0.174022394,0.175709155,0.160657772,0.181275111,0.179734815,0.185683356,0.182778704,0.170501656,0.17140128,0.175709155
101,Japan,0.220388471,0.204673529,0.229227651,0.222493696,0.21225282,0.215983715,0.204673529,0.21273008,0.216436593,0.21080132,0.216436593,0.210310745,0.20413755,0.203052883,0.204673529,0.203052883,0.205205371,0.198533188,0.191777279,0.203597359,0.20413755
102,Jersey (UK),0.205205371,0.200263483,0.188462436,0.186389412,0.178950252,0.195546824,0.172287652,0.163790108,0.178950252,0.174022394,0.17140128,0.174022394,0.163790108,0.174871581,0.157341335,0.174022394,0.153812591,0.147356004,0.162764964,0.152583195,0.157341335
103,Jordan,0.214142816,0.203052883,0.213204135,0.224941865,0.231830574,0.246095627,0.236090948,0.234345267,0.238133471,0.238468561,0.240448423,0.239134302,0.241740106,0.242694633,0.238802166,0.244259362,0.237796883,0.245488428,0.227697984,0.233635409,0.242059617
104,Kazakhstan,0.218219922,0.221658945,0.220388471,0.221237932,0.219528883,0.208818054,0.21128849,0.206776756,0.218219922,0.216436593,0.225342011,0.214607533,0.219959959,0.219528883,0.224539513,0.229605156,0.221658945,0.214607533,0.213204135,0.21225282,0.208313316
