,Country,PAF1998,PAF1999,PAF2000,PAF2001,PAF2002,PAF2003,PAF2004,PAF2005,PAF2006,PAF2007,PAF2008,PAF2009,PAF2010,PAF2011,PAF2012,PAF2013,PAF2014,PAF2015,PAF2016,NA,NA
83,Guinea-Bissau,0.307164367,0.2848274,0.293801768,0.270621918,0.281441296,0.279592784,0.287247455,0.278186125,0.271125756,0.297440975,0.297042307,0.272126623,0.279359564,0.282581355,0.291728555,0.258912488,0.265981139,0.294416433,0.282807987,0.295027797,0.28746491
84,Guinea,0.300967736,0.285271287,0.290677584,0.264656647,0.271125756,0.268325869,0.292562384,0.278656977,0.267029392,0.293183765,0.290888558,0.273118556,0.281898708,0.281898708,0.284158277,0.259751759,0.268840232,0.296039501,0.287681948,0.287681948,0.283034163
85,Guyana,0.223257279,0.210273018,0.213787237,0.169699354,0.157903899,0.16900755,0.153852263,0.16251996,0.173739843,0.206630066,0.16900755,0.157903899,0.165463683,0.152174003,0.179477054,0.161767908,0.153017448,0.172413408,0.168310231,0.159470855,0.157903899
86,Haiti,0.143212059,0.138313126,0.153852263,0.13729419,0.128590468,0.141289987,0.11449834,0.136261175,0.136261175,0.15132171,0.140310596,0.136261175,0.128590468,0.119977066,0.143212059,0.140310596,0.143212059,0.148709428,0.133072587,0.126238233,0.13729419
87,Honduras,0.246740441,0.176972196,0.188303589,0.168310231,0.164737164,0.176334975,0.133072587,0.168310231,0.148709428,0.163265431,0.16251996,0.176972196,0.153852263,0.18603097,0.175046814,0.191068931,0.178233288,0.189972534,0.178857303,0.153017448,0.164004456
88,Hong Kong (CHN),0.238238968,0.227493581,0.243550503,0.24547587,0.241259359,0.250447101,0.256642345,0.263316021,0.258912488,0.263045923,0.261958833,0.267809102,0.247679168,0.265453251,0.245157377,0.247679168,0.247367171,0.224430044,0.223649692,0.21549917,0.212483844
89,Hungary,0.241259359,0.234778362,0.227115578,0.213787237,0.225589571,0.218426833,0.200899525,0.21549917,0.21592264,0.193224283,0.191068931,0.205228551,0.21549917,0.213354654,0.198408548,0.195331816,0.188303589,0.198911904,0.183701371,0.181914746,0.187174201
90,Iceland,0.014129535,0.014129535,0.010274271,0.006813661,0.018308663,0.016040375,0.018308663,0.006813661,0.005325063,0.00382202,0.010274271,0.014129535,0.006813661,0.010274271,0.008533716,0.01225446,0.014129535,0.008533716,0.006813661,0.020492913,0.014129535
91,India,0.291728555,0.292562384,0.300774632,0.304201684,0.308797946,0.306981419,0.308978033,0.298234158,0.298431595,0.30679818,0.315621095,0.321096082,0.316972296,0.329984997,0.33963553,0.332068382,0.32923183,0.320608894,0.335698798,0.326788494,0.335555724
92,Indonesia,0.269607323,0.269352216,0.263585457,0.260860858,0.253145722,0.236176294,0.247367171,0.242574622,0.255199083,0.242574622,0.24419616,0.238578858,0.254030501,0.249225694,0.250750301,0.24419616,0.253736376,0.260860858,0.253736376,0.244837932,0.241919026
93,Iran,0.239592017,0.243550503,0.236522891,0.229733063,0.230101654,0.238238968,0.224818007,0.226355397,0.228991932,0.233004322,0.25225365,0.255489273,0.245157377,0.252849181,0.248300453,0.242900911,0.23789798,0.242900911,0.238578858,0.234425949,0.241919026
94,Iraq,0.20040643,0.214217962,0.232645875,0.215073911,0.219656091,0.224040609,0.21549917,0.229363159,0.228619372,0.236176294,0.25721433,0.2574992,0.25225365,0.246740441,0.246740441,0.235479654,0.220870664,0.238578858,0.227870207,0.231563092,0.23192527
95,Ireland,0.141289987,0.13086661,0.13086661,0.117296614,0.121277027,0.157903899,0.096065422,0.117296614,0.115913068,0.119977066,0.110046219,0.113050465,0.101759976,0.105226233,0.099935439,0.099935439,0.103521536,0.091821126,0.08950894,0.084204404,0.091821126
96,Isla San Ambrosio (CHL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
